sales_fact_id,sales_fact_key,period,gross_sales,units
571378,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#WAS#WA-10459L10459L#20190201,2019-02-01,24739.0,5.0
3375004,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#WAS#WA-9421W9421W#20180901,2018-09-01,17214.0,5.0
4791306,PBS Benefits and ServicesTALTZ PSO#S#TASS#TAS-11032P11032P#20180701,2018-07-01,6740.0,2.0
831550,PBS Benefits and ServicesTALTZ PSO#S#VICS#VIC-11033Q11033Q#20180901,2018-09-01,187897.0,56.0
5834712,PBS Benefits and ServicesTASIGNA CML#S#WAS#WA-1309X1309X#20180601,2018-06-01,144507.0,34.0
6130120,PBS Benefits and ServicesVOTRIENT RCC#S#VICS#VIC-011252F011252F#20180801,2018-08-01,20222.0,6.0
2957174,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NTS#NT-2035D2035D#20180701,2018-07-01,19021.0,4.0
5918451,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-10043N10043N#20170401,2017-04-01,28527.0,6.0
16959686,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#TASS#TAS-2030W2030W#20180601,2018-06-01,0.0,0.0
3756970,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#VICS#VIC-10043N10043N#20181201,2018-12-01,22521.0,5.0
4284104,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#VICS#VIC-10052C10052C#20180901,2018-09-01,6892.0,3.0
2041852,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#VICS#VIC-10054E10054E#20181001,2018-10-01,5923.0,2.0
486017,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#VICS#VIC-2035D2035D#20180401,2018-04-01,82354.0,18.0
2422083,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#VICS#VIC-2232L2232L#20180201,2018-02-01,1209.0,1.0
1860588,PBS Benefits and ServicesXALKORI LUNG MARKET#S#QLDS#QLD-10322G10322G#20180701,2018-07-01,75765.0,10.0
6875380,PBS Benefits and ServicesXALKORI LUNG MARKET#S#SAS#SA-10322G10322G#20190101,2019-01-01,15271.0,2.0
4864034,PBS Benefits and ServicesXALKORI LUNG MARKET#S#TASS#TAS-10322G10322G#20170501,2017-05-01,43489.0,6.0
1355575,PBS Benefits and ServicesXALKORI LUNG MARKET#S#VICS#VIC-10323H10323H#20170701,2017-07-01,15152.0,2.0
1109364,PBS Benefits and ServicesXOLAIR CSU#S#NSWS#NSW-11175E11175E#20180801,2018-08-01,51425.0,62.0
1238207,PBS Benefits and ServicesXOLAIR CSU#S#NSWS#NSW-11176F11176F#20190401,2019-04-01,39355.0,48.0
6172771,PBS Benefits and ServicesXOLAIR CSU#S#TASS#TAS-11168T11168T#20190301,2019-03-01,13973.0,17.0
446170,PBS Benefits and ServicesXOLAIR CSU#S#TASS#TAS-11168T11168T#20190401,2019-04-01,6425.0,8.0
2864425,PBS Benefits and ServicesXOLAIR SAA#S#NSWS#NSW-10109C10109C#20180801,2018-08-01,389122.0,291.0
6284063,PBS Benefits and ServicesXOLAIR SAA#S#SAS#SA-10109C10109C#20180501,2018-05-01,68571.0,50.0
465749,PBS Benefits and ServicesXOLAIR SAA#S#SAS#SA-10967F10967F#20171001,2017-10-01,199.0,1.0
3029265,PBS Benefits and ServicesXOLAIR SAA#S#SAS#SA-10967F10967F#20181101,2018-11-01,199.0,1.0
457631,PBS Benefits and ServicesXOLAIR SAA#S#TASS#TAS-10122R10122R#20180501,2018-05-01,5873.0,4.0
5192006,PBS Benefits and ServicesXOLAIR SAA#S#VICS#VIC-10109C10109C#20170401,2017-04-01,168497.0,121.0
5768225,PBS Benefits and ServicesZELBORAF MELANOMA TARGETED THERAPY#S#NSWS#NSW-11076Y11076Y#20180901,2018-09-01,96021.0,12.0
4002002,PBS Benefits and ServicesZYKADIA LUNG MARKET#S#QLDS#QLD-11056X11056X#20170701,2017-07-01,45666.0,6.0
4060061,PBS Benefits and ServicesBRENZYS PSA#S#VICS#VIC-11216H11216H#20180401,2018-04-01,2020.0,2.0
392525,PBS Benefits and ServicesBRENZYS PSO#S#QLDS#QLD-11221N11221N#20190301,2019-03-01,13357.0,13.0
2820725,PBS Benefits and ServicesBRENZYS RHEUMATOID ARTHRITIS#S#QLDS#QLD-11218K11218K#20180801,2018-08-01,21339.0,16.0
2993018,PBS Benefits and ServicesBRENZYS RHEUMATOID ARTHRITIS#S#VICS#VIC-11211C11211C#20180901,2018-09-01,38184.0,37.0
2881133,PBS Benefits and ServicesCIMZIA AS#S#ACTS#ACT-10137M10137M#20181001,2018-10-01,10911.0,11.0
253343,PBS Benefits and ServicesCIMZIA AS#S#NSWS#NSW-10137M10137M#20180801,2018-08-01,76298.0,72.0
6740471,PBS Benefits and ServicesCIMZIA PSA#S#NTS#NT-10238W10238W#20180201,2018-02-01,1163.0,1.0
2201639,PBS Benefits and ServicesCIMZIA PSA#S#SAS#SA-11326D11326D#20181101,2018-11-01,5884.0,6.0
5640725,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#ACTS#ACT-11321W11321W#20180801,2018-08-01,5851.0,6.0
16898374,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#TASS#TAS-10905Y10905Y#20180901,2018-09-01,0.0,0.0
835333,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#VICS#VIC-10892G10892G#20170701,2017-07-01,35546.0,30.0
6429495,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#VICS#VIC-10905Y10905Y#20180801,2018-08-01,17886.0,6.0
52218,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#VICS#VIC-10905Y10905Y#20181201,2018-12-01,14840.0,5.0
2503642,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#WAS#WA-3425G3425G#20170501,2017-05-01,102556.0,87.0
4322697,PBS Benefits and ServicesCOSENTYX AS#S#SAS#SA-10890E10890E#20181201,2018-12-01,4723.0,3.0
3830871,PBS Benefits and ServicesCOSENTYX PSA#S#SAS#SA-10894J10894J#20170301,2017-03-01,12367.0,2.0
1115326,PBS Benefits and ServicesCOSENTYX PSA#S#SAS#SA-10900Q10900Q#20181001,2018-10-01,12563.0,4.0
4745261,PBS Benefits and ServicesCOSENTYX PSA#S#SAS#SA-10901R10901R#20180901,2018-09-01,42391.0,27.0
2913532,PBS Benefits and ServicesCOSENTYX PSA#S#WAS#WA-10895K10895K#20170901,2017-09-01,18041.0,23.0
3764185,PBS Benefits and ServicesCOSENTYX PSO#S#NSWS#NSW-10494H10494H#20180901,2018-09-01,60727.0,36.0
4193365,PBS Benefits and ServicesCOSENTYX PSO#S#QLDS#QLD-10494H10494H#20180301,2018-03-01,18601.0,12.0
2250117,PBS Benefits and ServicesCOSENTYX PSO#S#TASS#TAS-10494H10494H#20180701,2018-07-01,3127.0,2.0
5352699,PBS Benefits and ServicesCOTELLIC MELANOMA TARGETED THERAPY#S#SAS#SA-11074W11074W#20171101,2017-11-01,17105.0,2.0
3351735,PBS Benefits and ServicesENBREL AS#S#NSWS#NSW-9085E9085E#20190301,2019-03-01,12347.0,12.0
6683652,PBS Benefits and ServicesENBREL AS#S#QLDS#QLD-11204Q11204Q#20181201,2018-12-01,1043.0,1.0
5581301,PBS Benefits and ServicesENBREL AS#S#QLDS#QLD-9456Q9456Q#20170701,2017-07-01,122070.0,119.0
1286003,PBS Benefits and ServicesENBREL AS#S#SAS#SA-9456Q9456Q#20190301,2019-03-01,52351.0,51.0
1319591,PBS Benefits and ServicesENBREL AS#S#TASS#TAS-11201M11201M#20180301,2018-03-01,6092.0,6.0
855716,PBS Benefits and ServicesENBREL AS#S#VICS#VIC-11201M11201M#20180101,2018-01-01,7201.0,7.0
6845555,PBS Benefits and ServicesENBREL AS#S#VICS#VIC-9455P9455P#20171201,2017-12-01,18500.0,18.0
6804758,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-3449M3449M#20170501,2017-05-01,10893.0,10.0
295306,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-6367D6367D#20171101,2017-11-01,13884.0,15.0
2402744,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-3450N3450N#20170401,2017-04-01,10797.0,8.0
2795447,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-6367D6367D#20171201,2017-12-01,7795.0,8.0
952678,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#SAS#SA-3449M3449M#20180301,2018-03-01,2020.0,2.0
16883266,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#SAS#SA-9615C9615C#20190201,2019-02-01,0.0,0.0
876304,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#TASS#TAS-5734T5734T#20170801,2017-08-01,3712.0,6.0
6609080,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-3448L3448L#20180701,2018-07-01,2020.0,2.0
3627719,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#WAS#WA-5733R5733R#20171001,2017-10-01,2901.0,3.0
4512898,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#WAS#WA-6367D6367D#20190401,2019-04-01,1921.0,2.0
5615950,PBS Benefits and ServicesENBREL PSA#S#NSWS#NSW-9087G9087G#20190301,2019-03-01,2052.0,2.0
2963624,PBS Benefits and ServicesENBREL PSA#S#TASS#TAS-9457R9457R#20171101,2017-11-01,3070.0,3.0
1503727,PBS Benefits and ServicesENBREL PSA#S#VICS#VIC-9087G9087G#20171201,2017-12-01,4042.0,4.0
3136885,PBS Benefits and ServicesENBREL PSA#S#WAS#WA-9088H9088H#20180101,2018-01-01,48005.0,47.0
6000189,PBS Benefits and ServicesENBREL PSO#S#WAS#WA-9431J9431J#20170301,2017-03-01,11646.0,7.0
5113300,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#QLDS#QLD-11197H11197H#20180801,2018-08-01,5083.0,5.0
1512815,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#QLDS#QLD-9090K9090K#20170801,2017-08-01,214951.0,208.0
5259137,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#SAS#SA-11197H11197H#20180901,2018-09-01,4146.0,4.0
3398694,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#SAS#SA-11219L11219L#20190301,2019-03-01,61812.0,60.0
1843433,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#SAS#SA-8638P8638P#20181101,2018-11-01,4106.0,4.0
774150,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#SAS#SA-9089J9089J#20181201,2018-12-01,4073.0,4.0
3968008,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#TASS#TAS-11219L11219L#20180401,2018-04-01,10264.0,10.0
4796085,PBS Benefits and ServicesEYLEA DME#S#TASS#TAS-10505X10505X#20180601,2018-06-01,67816.0,53.0
5445289,PBS Benefits and ServicesFASENRA SAA#S#QLDS#QLD-11529T11529T#20190401,2019-04-01,46567.0,14.0
5269267,PBS Benefits and ServicesGLIVEC GIST#S#QLDS#QLD-5444M5444M#20181001,2018-10-01,30718.0,13.0
5009587,PBS Benefits and ServicesGLIVEC GIST#S#QLDS#QLD-9112N9112N#20170901,2017-09-01,120205.0,39.0
2303941,PBS Benefits and ServicesHUMIRA AS#S#VICS#VIC-9103D9103D#20190101,2019-01-01,97737.0,78.0
1352312,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-10419J10419J#20180801,2018-08-01,2460.0,2.0
45057,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-8964T8964T#20170701,2017-07-01,79663.0,58.0
6429480,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NTS#NT-10420K10420K#20190301,2019-03-01,2459.0,2.0
551125,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NTS#NT-8966X8966X#20190101,2019-01-01,2459.0,2.0
5934157,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-10399H10399H#20180301,2018-03-01,1362.0,1.0
1006772,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-10400J10400J#20170601,2017-06-01,1363.0,1.0
3869829,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-10412B10412B#20170601,2017-06-01,4153.0,3.0
154632,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-9186L9186L#20190201,2019-02-01,14682.0,4.0
4227891,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-8962Q8962Q#20180501,2018-05-01,3950.0,1.0
447952,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-9186L9186L#20180801,2018-08-01,3567.0,1.0
16771715,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#TASS#TAS-10412B10412B#20180901,2018-09-01,0.0,0.0
27948,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#TASS#TAS-9190Q9190Q#20180701,2018-07-01,4930.0,4.0
1795581,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#TASS#TAS-9191R9191R#20180201,2018-02-01,94935.0,69.0
678996,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-10413C10413C#20170501,2017-05-01,8397.0,6.0
5830851,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-8965W8965W#20180201,2018-02-01,15127.0,11.0
8465,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-9187M9187M#20170401,2017-04-01,60916.0,15.0
533109,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#WAS#WA-10420K10420K#20180101,2018-01-01,16419.0,12.0
2981872,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#WAS#WA-9190Q9190Q#20171101,2017-11-01,52094.0,38.0
5015245,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#NTS#NT-11137E11137E#20181001,2018-10-01,2448.0,1.0
5672371,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-9663N9663N#20180501,2018-05-01,20572.0,16.0
16956804,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#NTS#NT-5283C5283C#20190401,2019-04-01,0.0,0.0
3247625,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-9663N9663N#20180301,2018-03-01,15682.0,12.0
1797815,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#SAS#SA-9680L9680L#20170501,2017-05-01,1288.0,1.0
3837516,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#TASS#TAS-9662M9662M#20190401,2019-04-01,6953.0,6.0
2008001,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#TASS#TAS-9663N9663N#20190301,2019-03-01,3544.0,3.0
1995514,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-5281Y5281Y#20181101,2018-11-01,2500.0,2.0
3438936,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-5284D5284D#20170801,2017-08-01,13728.0,10.0
1103481,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-9661L9661L#20190201,2019-02-01,9372.0,8.0
2065110,PBS Benefits and ServicesHUMIRA PSO#S#ACTS#ACT-9425C9425C#20170501,2017-05-01,1363.0,1.0
173516,PBS Benefits and ServicesHUMIRA PSO#S#ACTS#ACT-9428F9428F#20170401,2017-04-01,18379.0,13.0
5617946,PBS Benefits and ServicesHUMIRA PSO#S#NSWS#NSW-9426D9426D#20180801,2018-08-01,31096.0,25.0
6243488,PBS Benefits and ServicesHUMIRA PSO#S#SAS#SA-9427E9427E#20181201,2018-12-01,16097.0,13.0
5941900,PBS Benefits and ServicesHUMIRA PSO#S#TASS#TAS-9426D9426D#20180701,2018-07-01,4953.0,4.0
5638494,PBS Benefits and ServicesHUMIRA PSO#S#TASS#TAS-9427E9427E#20170501,2017-05-01,88110.0,64.0
3988150,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#ACTS#ACT-8737W8737W#20181101,2018-11-01,6184.0,5.0
89200,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#SAS#SA-8737W8737W#20180501,2018-05-01,16487.0,12.0
5741034,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#TASS#TAS-8741C8741C#20171101,2017-11-01,157809.0,114.0
1143931,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#VICS#VIC-9099X9099X#20190301,2019-03-01,213527.0,172.0
777986,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#WAS#WA-9100Y9100Y#20190301,2019-03-01,800622.0,644.0
2213807,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#NSWS#NSW-10972L10972L#20180601,2018-06-01,7548.0,2.0
2338167,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#NTS#NT-10961X10961X#20180601,2018-06-01,3988.0,3.0
1167739,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#TASS#TAS-10960W10960W#20190401,2019-04-01,4951.0,4.0
6464905,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#WAS#WA-10955N10955N#20180301,2018-03-01,15052.0,11.0
4793734,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#WAS#WA-10961X10961X#20171101,2017-11-01,23308.0,17.0
2785732,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#SAS#SA-9115R9115R#20190101,2019-01-01,1858.0,1.0
3378191,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#TASS#TAS-9124F9124F#20171201,2017-12-01,7441.0,3.0
3657059,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#VICS#VIC-9115R9115R#20180501,2018-05-01,3839.0,1.0
5531897,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#QLDS#QLD-9174W9174W#20190401,2019-04-01,2837.0,2.0
678889,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NSWS#NSW-10615Q10615Q#20180401,2018-04-01,246963.0,48.0
5221134,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NSWS#NSW-10913J10913J#20190301,2019-03-01,15366.0,3.0
5963429,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#QLDS#QLD-10616R10616R#20170701,2017-07-01,112152.0,29.0
17014274,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#QLDS#QLD-10619X10619X#20190401,2019-04-01,0.0,0.0
3260243,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#VICS#VIC-10618W10618W#20170501,2017-05-01,31127.0,6.0
2770751,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#VICS#VIC-10927D10927D#20180701,2018-07-01,213499.0,41.0
5633738,PBS Benefits and ServicesKISQALI CDK 4/6 INHIBITOR#S#TASS#TAS-011386G011386G#20181001,2018-10-01,97117.0,17.0
399869,PBS Benefits and ServicesLUCENTIS DME#S#NTS#NT-10374B10374B#20180401,2018-04-01,9044.0,6.0
6827495,PBS Benefits and ServicesLUCENTIS DME#S#SAS#SA-10373Y10373Y#20190401,2019-04-01,17332.0,13.0
3541608,PBS Benefits and ServicesLUCENTIS DME#S#SAS#SA-10374B10374B#20190401,2019-04-01,150847.0,122.0
100191,PBS Benefits and ServicesLUCENTIS DME#S#TASS#TAS-10374B10374B#20171201,2017-12-01,152075.0,107.0
3327,PBS Benefits and ServicesLUCENTIS DME#S#WAS#WA-10374B10374B#20170601,2017-06-01,107878.0,70.0
1378872,PBS Benefits and ServicesLUCENTIS WAMD#S#SAS#SA-10138N10138N#20170401,2017-04-01,566323.0,461.0
4076269,PBS Benefits and ServicesLUCENTIS WAMD#S#SAS#SA-1382R1382R#20181201,2018-12-01,107323.0,96.0
1298962,PBS Benefits and ServicesMEKINIST MELANOMA TARGETED THERAPY#S#VICS#VIC-10382K10382K#20180601,2018-06-01,310508.0,33.0
4819901,PBS Benefits and ServicesMEKINIST MELANOMA TARGETED THERAPY#S#WAS#WA-10385N10385N#20170401,2017-04-01,4401.0,1.0
1571016,PBS Benefits and ServicesNPLATE ITP#S#ACTS#ACT-9697J9697J#20181101,2018-11-01,3864.0,1.0
5932821,PBS Benefits and ServicesNPLATE ITP#S#TASS#TAS-9698K9698K#20180901,2018-09-01,3636.0,2.0
2160108,PBS Benefits and ServicesNPLATE ITP#S#WAS#WA-9699L9699L#20170301,2017-03-01,45472.0,4.0
5556577,PBS Benefits and ServicesNPLATE ITP#S#WAS#WA-9699L9699L#20180701,2018-07-01,30332.0,3.0
4759936,PBS Benefits and ServicesNUCALA SAA#S#ACTS#ACT-10996R10996R#20180901,2018-09-01,4930.0,3.0
6899443,PBS Benefits and ServicesNUCALA SAA#S#WAS#WA-11014Q11014Q#20181101,2018-11-01,28362.0,17.0
2303452,PBS Benefits and ServicesREMICADE AS#S#QLDS#QLD-5753T5753T#20180401,2018-04-01,85257.0,35.0
6017753,PBS Benefits and ServicesREMICADE AS#S#WAS#WA-5753T5753T#20170901,2017-09-01,47825.0,18.0
16679413,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#ACTS#ACT-9654D9654D#20190201,2019-02-01,0.0,0.0
4302126,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#QLDS#QLD-9674E9674E#20180501,2018-05-01,122863.0,55.0
404023,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#SAS#SA-5755X5755X#20180501,2018-05-01,39432.0,25.0
5138034,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#TASS#TAS-9613Y9613Y#20180701,2018-07-01,30253.0,12.0
1526851,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#TASS#TAS-9674E9674E#20170601,2017-06-01,28411.0,10.0
4495794,PBS Benefits and ServicesREMICADE CROHN DISEASE#S#WAS#WA-5754W5754W#20190201,2019-02-01,60985.0,28.0
16927266,PBS Benefits and ServicesREMICADE PSA#S#ACTS#ACT-5756Y5756Y#20190101,2019-01-01,0.0,0.0
2288239,PBS Benefits and ServicesREMICADE PSA#S#WAS#WA-5756Y5756Y#20180201,2018-02-01,13246.0,5.0
3211400,PBS Benefits and ServicesREMICADE PSO#S#NSWS#NSW-5758C5758C#20190201,2019-02-01,75212.0,33.0
1754462,PBS Benefits and ServicesREMICADE PSO#S#VICS#VIC-9617E9617E#20170301,2017-03-01,19571.0,6.0
6336921,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#NSWS#NSW-5757B5757B#20170801,2017-08-01,41856.0,23.0
3547200,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#NTS#NT-5757B5757B#20180701,2018-07-01,3980.0,2.0
3546344,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#QLDS#QLD-5757B5757B#20180501,2018-05-01,17155.0,10.0
5115819,PBS Benefits and ServicesREMICADE RHEUMATOID ARTHRITIS#S#SAS#SA-5757B5757B#20181201,2018-12-01,17230.0,11.0
16898312,PBS Benefits and ServicesREMICADE ULCERATIVE COLITIS#S#ACTS#ACT-10067W10067W#20180801,2018-08-01,0.0,0.0
1271746,PBS Benefits and ServicesREMICADE ULCERATIVE COLITIS#S#NSWS#NSW-10067W10067W#20190301,2019-03-01,29863.0,16.0
1780010,PBS Benefits and ServicesREVOLADE ITP#S#ACTS#ACT-5826P5826P#20180401,2018-04-01,2880.0,1.0
2415018,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#ACTS#ACT-10550G10550G#20170401,2017-04-01,4349.0,1.0
16898352,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#ACTS#ACT-10550G10550G#20180601,2018-06-01,0.0,0.0
660554,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#QLDS#QLD-10549F10549F#20170701,2017-07-01,64902.0,22.0
5594551,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#QLDS#QLD-10549F10549F#20180201,2018-02-01,61347.0,19.0
4087189,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#TASS#TAS-10550G10550G#20190201,2019-02-01,36844.0,11.0
4201824,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#VICS#VIC-10558Q10558Q#20170401,2017-04-01,111641.0,35.0
2178089,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#WAS#WA-10566D10566D#20170301,2017-03-01,1295.0,1.0
5142986,PBS Benefits and ServicesSIMPONI AS#S#ACTS#ACT-3436W3436W#20180501,2018-05-01,7906.0,6.0
2904496,PBS Benefits and ServicesSIMPONI AS#S#NTS#NT-11376R11376R#20190301,2019-03-01,5038.0,4.0
6842218,PBS Benefits and ServicesSIMPONI AS#S#SAS#SA-3434R3434R#20180801,2018-08-01,9083.0,7.0
64601,PBS Benefits and ServicesSIMPONI AS#S#WAS#WA-3434R3434R#20190101,2019-01-01,6458.0,5.0
2712229,PBS Benefits and ServicesSIMPONI AS#S#WAS#WA-3436W3436W#20170501,2017-05-01,56334.0,42.0
1639715,PBS Benefits and ServicesSIMPONI PSA#S#NSWS#NSW-11365E11365E#20180801,2018-08-01,21804.0,17.0
552231,PBS Benefits and ServicesSIMPONI PSA#S#WAS#WA-3432P3432P#20181101,2018-11-01,40199.0,31.0
2545180,PBS Benefits and ServicesSIMPONI RHEUMATOID ARTHRITIS#S#NTS#NT-11375Q11375Q#20181101,2018-11-01,3869.0,3.0
2120561,PBS Benefits and ServicesSIMPONI RHEUMATOID ARTHRITIS#S#SAS#SA-11375Q11375Q#20190301,2019-03-01,134423.0,105.0
439972,PBS Benefits and ServicesSIMPONI RHEUMATOID ARTHRITIS#S#VICS#VIC-11375Q11375Q#20180701,2018-07-01,11640.0,9.0
3571325,PBS Benefits and ServicesSOMATULINE AUTOGEL ACRO+NET#S#TASS#TAS-011289E011289E#20180601,2018-06-01,8527.0,2.0
4522731,PBS Benefits and ServicesSOMATULINE AUTOGEL ACRO+NET#S#VICS#VIC-011315M011315M#20180501,2018-05-01,5079.0,2.0
3039758,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#ACTS#ACT-5778D5778D#20170401,2017-04-01,3395.0,1.0
3271029,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#QLDS#QLD-5777C5777C#20181201,2018-12-01,9734.0,6.0
2239996,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#SAS#SA-5778D5778D#20180501,2018-05-01,16940.0,5.0
4008225,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#SAS#SA-6425E6425E#20181201,2018-12-01,100916.0,28.0
5589420,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#TASS#TAS-5778D5778D#20180201,2018-02-01,40735.0,12.0
